celltypes,interaction,zscores,order,log2_mean_CPDB,pvalue_CPDB
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Sinus Venosus (Tnnt2, Vsln1),TNC_a9b1 complex,3.06902867840918,1151,2.15,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL1A1_ITGA1,3.06756512119194,1152,4.132,0
E95_Hepatoblasts|E95_Hepatoblasts,FGB_ITGAV,3.067441403363,1153,7.514,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),COL4A5_ITGAV,3.06649631176585,1154,1.284,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Hepatomesenchyme,EPHB2_RELN,3.06522017296999,1155,2.533,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,COL3A1_a2b1 complex,3.06510969530549,1156,6.173,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,COL3A1_ITGB1,3.06510969530549,1157,10.994,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,LAMC1_a2b1 complex,3.0643478475579,1158,1.013,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,LAMC1_ITGB1,3.0643478475579,1159,5.834,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,LAMC1_a6b1 complex,3.0643478475579,1160,2.299,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,LAMP1_FAM3C,3.06417551842738,1161,1.894,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL6A1_ITGB1,3.0636791260034,1162,5.435,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),SEMA3D_NRP1,3.06361492470256,1163,3.84,0
E95_Endothelial|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),COL18A1_PTPRS,3.06306317840511,1164,4.309,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,LAMP1_FAM3C,3.0624597519275,1165,1.898,0
E95_Endothelial|E95_Sinus Venosus (Tnnt2, Vsln1),HSPG2_PTPRS,3.06109019647645,1166,1.813,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Hepatoblasts,DAG1_LAMC1,3.06015260654233,1167,1.773,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),FBN1_ITGB1,3.05814072624966,1168,5.696,0
E95_Hepatomesenchyme|E95_Sinus Venosus (Tnnt2, Vsln1),PDGFA_PDGFRA,3.05745673491999,1169,2.367,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,COL1A1_CD36,3.05661054572079,1170,4.255,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),ADAM12_ITGB1,3.05576382644756,1171,4.777,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),TNC_ITGAV,3.05528836157628,1172,1.667,0
E95_Late erythroid|E95_Hepatoblasts,BSG_SLC16A7,3.05453980324102,1173,6.731,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Endothelial,CXADR_FAM3C,3.05202438001906,1174,1.235,0
E95_Hepatoblasts|E95_Hepatomesenchyme,FGB_ITGB1,3.05155718349775,1175,9.902,0
E95_Endothelial|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),LAMB1_ITGB1,3.05021762681193,1176,5.805,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),CYR61_SDC4,3.04724830499937,1177,2.704,0
E95_Hepatomesenchyme|E95_Late erythroid,IGF2_IDE,3.04651394810552,1178,1.01,0
E95_Hepatoblasts|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),VEGFA_ITGB1,3.04636521885461,1179,5.521,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Sinus Venosus (Tnnt2, Vsln1),DAG1_LAMC1,3.04603508786962,1180,1.769,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Sinus Venosus (Tnnt2, Vsln1),DAG1_LAMB1,3.04477039257057,1181,1.953,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,TGFB2_TGFBR3,3.04449102665449,1182,4.151,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Hepatomesenchyme,EPHB2_RELN,3.04323440583703,1183,2.529,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),LAMA1_ITGB1,3.04183641768541,1184,4.295,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,VCAN_ITGB1,3.0415937607845,1185,9.45,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),TNC_ITGAV,3.04120056610645,1186,1.665,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Sinus Venosus (Tnnt2, Vsln1),VEGFA_NRP1,3.03814424597689,1187,3.705,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),SEMA3C_NRP1,3.03657237854978,1188,3.171,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),SEMA3A_NRP1,3.03655074687594,1189,4.279,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Hepatomesenchyme,AFDN_F11R,3.03640397728379,1190,2.048,0
E95_Endothelial|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),FAM3C_LIFR,3.0358083863166,1191,1.556,0
E95_Hepatoblasts|E95_Hepatoblasts,FGB_ITGB1,3.03164921735761,1192,9.667,0
E95_Hepatoblasts|E95_Hepatoblasts,FGB_ITGA5,3.03143239563424,1193,7.522,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),AFDN_NECTIN3,3.03123920162434,1194,2.232,0
E95_Hepatoblasts|E95_Hepatomesenchyme,FGB_ITGA5,3.0308269926529,1195,7.521,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Hepatoblasts,DAG1_LAMC1,3.0296273725161,1196,1.76,0
E95_Hepatomesenchyme|E95_Hepatomesenchyme,AGRN_DAG1,3.0288277507843,1197,1.463,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL1A2_ITGA1,3.02694622132606,1198,3.244,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Sinus Venosus (Tnnt2, Vsln1),VCAN_EGFR,3.02611199035087,1199,4.298,0
E95_Endothelial|E95_Late erythroid,APP_TNFRSF21,3.02385301539427,1200,1.657,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Hepatoblasts,NID1_PTPRF,3.02218657177093,1201,2.418,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),DAG1_LAMC1,3.02213626289394,1202,1.762,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),COL6A2_ITGB1,3.02195899822016,1203,4.358,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),AFDN_EPHA7,3.02147164002658,1204,2.292,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),VEGFA_NRP1,3.02077730084888,1205,3.332,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Hepatoblasts,FAM3C_LIFR,3.01815683404433,1206,1.348,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),AFDN_F11R,3.0174151255468,1207,2.038,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,COL1A2_CD36,3.01584410775131,1208,3.367,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Sinus Venosus (Tnnt2, Vsln1),DAG1_LAMC1,3.01536694243069,1209,1.756,0
E95_Endothelial|E95_Endothelial,TGM2_ITGB1,3.01428651297031,1210,6.173,0
E95_Hepatomesenchyme|E95_Endothelial,LAMP1_FAM3C,3.01410976574763,1211,2.011,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Sinus Venosus (Tnnt2, Vsln1),DAG1_LAMB1,3.01408937897423,1212,1.94,0
E95_Hepatoblasts|E95_Hepatoblasts,AGRN_DAG1,3.01208429362714,1213,1.527,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Hepatoblasts,FAM3C_LIFR,3.01107964157236,1214,1.354,0
E95_Endothelial|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),HSPG2_COL13A1,3.01053757530764,1215,1.364,0
E95_Hepatomesenchyme|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),TTR_DDR1,3.01005434961561,1216,5.349,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,COL1A1_a2b1 complex,3.00909939993161,1217,4.443,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,COL1A1_ITGB1,3.00909939993161,1218,9.264,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),IGF2_IGF2R,3.00676463612203,1219,4.245,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,FN1_a2b1 complex,3.00637064534769,1220,4.657,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,FN1_ITGB1,3.00637064534769,1221,9.477,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,FN1_a5b1 complex,3.00637064534769,1222,4.685,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Sinus Venosus (Tnnt2, Vsln1),NAMPT_INSR,3.0042348967212,1223,1.056,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Late erythroid,APP_TNFRSF21,3.00241701818724,1224,1.625,0
E95_Hepatoblasts|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),PLG_ITGB1,3.00137691788463,1225,5.523,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Sinus Venosus (Tnnt2, Vsln1),COL5A2_ITGB1,3.00035206622621,1226,6.224,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL4A6_ITGB1,3.00035092706889,1227,5.455,0
E95_Hepatomesenchyme|E95_Hepatomesenchyme,PTPRF_CDH1,2.99716710355753,1228,1.824,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Endothelial,EGFR_COPA,2.99533039605445,1229,1.304,0
E95_Hepatoblasts|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),FGG_ITGB1,2.99303229972303,1230,7.223,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),FN1_ITGB1,2.99246661498995,1231,9.858,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),FN1_a4b1 complex,2.99246661498995,1232,9.858,0
E95_Endothelial|E95_Sinus Venosus (Tnnt2, Vsln1),COL18A1_PTPRS,2.99219590400287,1233,4.267,0
E95_Hepatoblasts|E95_Endothelial,BMP7_BMPR2,2.99197275504461,1234,1.996,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),DAG1_LAMC1,2.99122309974858,1235,1.75,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),TGFB2_TGFBR1,2.99081576251558,1236,4.486,0
E95_Hepatomesenchyme|E95_Sinus Venosus (Tnnt2, Vsln1),RELN_ITGB1,2.98975026385945,1237,6.528,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,CXADR_FAM3C,2.98885249887746,1238,1.213,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL5A2_DDR1,2.98626375123539,1239,1.642,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),SEMA3D_NRP1,2.98613641816128,1240,4.002,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,FBN1_ITGB1,2.98594592837332,1241,5.877,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,FBN1_a5b1 complex,2.98594592837332,1242,1.085,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),AFDN_NECTIN3,2.98452357118664,1243,2.186,0
E95_Endothelial|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),ADAM15_ITGA9,2.98417706190915,1244,1.189,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),FGFR2_XPR1,2.98408064905435,1245,1.058,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Hepatoblasts,DSC2_DSG2,2.98357108178951,1246,1.716,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Hepatomesenchyme,AFDN_EPHB2,2.98223910723681,1247,1.889,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,LAMB1_ITGB1,2.9810627125298,1248,5.97,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),TGFB2_TGFBR1,2.97961506855872,1249,4.471,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL4A6_ITGB1,2.9782715589728,1250,5.45,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),FN1_ITGA8,2.9780465479845,1251,5.305,0
E95_Hepatomesenchyme|E95_Hepatomesenchyme,APOB_LDLR,2.97786074237252,1252,1.161,0
E95_Hepatoblasts|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),SERPINF1_PLXDC2,2.97449924059747,1253,1.684,0
E95_Hepatomesenchyme|E95_Sinus Venosus (Tnnt2, Vsln1),SPINK1_EGFR,2.97391109271602,1254,1.012,0
E95_Hepatoblasts|E95_Sinus Venosus (Tnnt2, Vsln1),VEGFA_NRP1,2.97322853506276,1255,3.69,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),APP_LRP1,2.9723388036888,1256,2.484,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),VCAN_ITGB1,2.97182852246828,1257,9.667,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,SEMA3C_NRP2,2.97182729501885,1258,2.875,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,SEMA3A_NRP2,2.97180519206767,1259,3.982,0
E95_Hepatomesenchyme|E95_Endothelial,BMP7_BMPR2,2.97170283244654,1260,1.991,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,ADAM12_ITGB1,2.97031398845392,1261,5.847,0
E95_Hepatoblasts|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),TGM2_SDC4,2.97007988958254,1262,1.993,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,BMP2_ENG,2.9688787969931,1263,2.995,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Sinus Venosus (Tnnt2, Vsln1),WNT2_FZD7,2.96828545502318,1264,1.898,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Sinus Venosus (Tnnt2, Vsln1),VEGFA_ITGB1,2.96823536266628,1265,4.829,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,COL1A2_a2b1 complex,2.96768038250678,1266,3.555,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,COL1A2_ITGB1,2.96768038250678,1267,8.376,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Sinus Venosus (Tnnt2, Vsln1),WNT2_FZD7,2.96665884292754,1268,1.894,0
E95_Hepatomesenchyme|E95_Endothelial,LAMA1_ITGB1,2.96652539970158,1269,5.558,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Hepatoblasts,ADAM12_SDC4,2.9665157055369,1270,1.475,0
E95_Endothelial|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),COL18A1_GPC1,2.96270532278023,1271,3.746,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Hepatomesenchyme,LIN7C_ABCA1,2.96083065289813,1272,1.469,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Hepatoblasts,DNAJB11_PRTG,2.95947660584901,1273,2.093,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Hepatomesenchyme,AFDN_NECTIN3,2.95778114218912,1274,2.193,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Late erythroid,APP_TNFRSF21,2.95776878762017,1275,1.552,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),VEGFA_ITGB1,2.95755336285749,1276,5.499,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),COL4A5_ITGB1,2.95725629939218,1277,5.018,0
E95_Hepatoblasts|E95_Hepatoblasts,BSG_SLC16A7,2.95678168101974,1278,5.333,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,VEGFA_NRP2,2.95568624224078,1279,3.035,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Hepatoblasts,AXL_PTPRF,2.9518374095183,1280,2.125,0
E95_Hepatomesenchyme|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),IGF2_IGF2R,2.94346147847861,1281,3.771,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Hepatomesenchyme,ARF1_INSR,2.94330943950116,1282,2.757,0.008
E95_Hepatoblasts|E95_Endothelial,NPNT_ITGB1,2.94208833626007,1283,5.648,0
E95_Hepatoblasts|E95_Hepatoblasts,APOE_LDLR,2.94135353614985,1284,10.621,0
E95_Hepatomesenchyme|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),CDH1_CDH2,2.94075552581667,1285,3.718,0
E95_Hepatoblasts|E95_Hepatomesenchyme,ARF1_INSR,2.93997092589577,1286,2.768,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),TGFB2_TGFBR1,2.93966991697354,1287,4.418,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Endothelial,BMP2_ENG,2.93958845480086,1288,2.983,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),AFDN_EPHB2,2.93880106774114,1289,1.872,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),AFDN_NECTIN2,2.93783628916985,1290,2.64,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,BMP4_BMPR2,2.93776117664718,1291,2.467,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),DAG1_LAMB1,2.93765463536838,1292,1.898,0
E95_Hepatomesenchyme|E95_Hepatomesenchyme,NAMPT_INSR,2.93724024928246,1293,1.002,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL1A1_DDR1,2.93466998861851,1294,2.846,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Endothelial,COL11A1_ITGB1,2.93225014134234,1295,5.765,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),TNC_ITGB1,2.93101792446026,1296,5.398,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),TNC_a8b1 complex,2.93101792446026,1297,1.912,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),TNC_a9b1 complex,2.93101792446026,1298,1.888,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL5A2_DDR1,2.93051933533051,1299,1.484,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Hepatomesenchyme,COPA_SORT1,2.93043382910194,1300,1.498,0
E95_Hepatoblasts|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),TGM2_ITGB1,2.93010854795356,1301,5.968,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),VEGFA_NRP1,2.92925603258967,1302,3.566,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,BMP5_BMPR2,2.92872158752385,1303,2.064,0
E95_Hepatoblasts|E95_Endothelial,PLG_F2R,2.92825022764944,1304,3.905,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Sinus Venosus (Tnnt2, Vsln1),HAPLN1_ADGRA2,2.92814093618748,1305,3.302,0
E95_Endothelial|E95_Endothelial,LAMC1_ITGB1,2.92573936522584,1306,5.791,0
E95_Endothelial|E95_Endothelial,LAMC1_a6b1 complex,2.92573936522584,1307,2.257,0
E95_Late erythroid|E95_Endothelial,LAMP1_FAM3C,2.92497883217166,1308,2.28,0
E95_Endothelial|E95_Hepatomesenchyme,HSPG2_PTPRS,2.92489379128927,1309,1.718,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,TGFB3_ENG,2.92371382380089,1310,2.763,0
E95_Hepatomesenchyme|E95_Hepatoblasts,NID1_PTPRF,2.91986585540725,1311,2.016,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Hepatoblasts,COPA_SORT1,2.9180205038811,1312,1.443,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Hepatoblasts,FAM3C_LIFR,2.91064950178022,1313,1.473,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Hepatoblasts,EGFR_MIF,2.90997272139907,1314,22.653,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Hepatoblasts,NID1_PTPRF,2.90949283724311,1315,2.184,0
E95_Late erythroid|E95_Endothelial,TGM2_ITGB1,2.90827702130883,1316,6.082,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),DAG1_LAMB1,2.90584287215814,1317,1.886,0
E95_Hepatomesenchyme|E95_Hepatoblasts,AXL_PTPRF,2.90489541034741,1318,2.032,0
E95_Hepatomesenchyme|E95_Hepatoblasts,FAM3C_LIFR,2.90459066704228,1319,1.497,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_Hepatoblasts,NID1_PTPRF,2.90433541840652,1320,2.126,0
E95_Hepatoblasts|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),LAMC1_ITGB1,2.90408957683579,1321,5.557,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_Endothelial,COL6A1_ITGB1,2.9038409120493,1322,5.635,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),AFDN_EPHA7,2.90362853398234,1323,2.146,0
E95_Endothelial|E95_Hepatomesenchyme,LIN7C_ABCA1,2.90333348897058,1324,1.454,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Hepatoblasts,LRPAP1_LDLR,2.90289683360286,1325,1.224,0
E95_Hepatomesenchyme|E95_Endothelial,FGB_ITGB1,2.90258832262039,1326,8.441,0
E95_Mesenchyme, Liver (Alcam, Wt1, Gata4)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL11A1_ITGB1,2.90204641272206,1327,5.55,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL1A1_DDR1,2.90084866719305,1328,2.283,0
E95_Endothelial|E95_Hepatoblasts,SOST_LRP6,2.90010587691377,1329,1.38,0
E95_Sinus Venosus (Tnnt2, Vsln1)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL3A1_DDR1,2.89878803577169,1330,3.003,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Hepatomesenchyme,AFDN_F11R,2.89826523034738,1331,1.985,0
E95_Hepatomesenchyme|E95_Mesenchyme, Liver (Alcam, Wt1, Gata4),SERPINF1_PLXDC2,2.89629623960728,1332,1.191,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL3A1_DDR1,2.89501236094275,1333,2.285,0.008
E95_Hepatomesenchyme|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL5A2_DDR1,2.89399284092822,1334,1.254,0
E95_Endothelial|E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9),COL5A2_DDR1,2.89325251875644,1335,1.224,0
E95_ Liver mesothelium (Tbx18, Upk3b, Sfrp5, Sox9)|E95_Endothelial,ADAM9_ITGB1,2.89259472115873,1336,5.579,0
